,symbol
5327,SHACW
5328,SHAK
5329,SHBI
5330,SHC
5331,SHCR
5332,SHEN
5333,SHLS
5334,SHLX
5335,SHMP
5336,SHO
5337,SHOO
5338,SHPW
5339,SHQA
5340,SHQAU
5341,SHRG
5342,SHSP
5343,SHWZ
5344,SHYF
5345,SI-PA
5346,SIBN
5347,SIC
5348,SIDU
5349,SIE.DE
5350,SIEB
5351,SIEN
5352,SIERU
5353,SIF
5354,SIGA
5355,SIGI
5356,SIGIP
5357,SIGN
5358,SIGY
5359,SILK
5360,SIMP
5361,SING
5362,SINO
5363,SINT
5364,SIOX
5365,SIRI
5366,SIRR
5367,SITC-PA
5368,SITC
5369,SIVBP
5370,SIX
5371,SIX2.DE
5372,SIX3.DE
5373,SJI
5374,SJIJ
5375,SJT
5376,SJW
5377,SKAS
5378,SKIL
5379,SKIN
5380,SKLZ
5381,SKT
5382,SKVI
5383,SKX
5384,SKY
5385,SKYA
5386,SKYAU
5387,SKYE
5388,SKYT
5389,SKYW
5390,SLAM
5391,SLAMU
5392,SLAMW
5393,SLB
5394,SLCA
5395,SLCT
5396,SLDB
5397,SLDP
5398,SLG-PI
5399,SLG
5400,SLGC
5401,SLGD
5402,SLGG
5403,SLGN
5404,SLM
5405,SLMBP
5406,SLN
5407,SLNG
5408,SLNO
5409,SLP
5410,SLQT
5411,SLRC
5412,SLRX
5413,SLS
5414,SLVM
5415,SM
5416,SMAP
5417,SMAPW
5418,SMBC
5419,SMBK
5420,SMCI
5421,SMDM
5422,SMED
5423,SMFR
5424,SMGI
5425,SMHI
5426,SMID
5427,SMIT
5428,SMLP
5429,SMLR
5430,SMME
5431,SMMF
5432,SMMT
5433,SMP
5434,SMPL
5435,SMPR
5436,SMSI
5437,SMTI
5438,SNAP
5439,SNAX
5440,SNBH
5441,SNBR
5442,SNCE
5443,SNCR
5444,SNCY
5445,SND
5446,SNDD
5447,SNDR
5448,SNDX
5449,SNES
5450,SNEX
5451,SNFCA
5452,SNGX
5453,SNGXW
5454,SNI.OL
5455,SNMP
5456,SNNY
5457,SNOA
5458,SNPO
5459,SNPR
5460,SNPW
5461,SNR
5462,SNRH
5463,SNRHU
5464,SNRHW
5465,SNSE
5466,SNV-PD
5467,SNV
5468,SNW.DE
5469,SNWV
5470,SNY
5471,SO
5472,SOAC-UN
5473,SOAN
5474,SOBR
5475,SODI
5476,SOFI
5477,SOFIW
5478,SOFO
5479,SOHO
5480,SOHOB
5481,SOHON
5482,SOHOO
5483,SOI
5484,SOJD
5485,SOLN
5486,SOLS
5487,SOLY
5488,SON
5489,SONM
5490,SONN
5491,SONO
5492,SONX
5493,SOPA
5494,SOTK
5495,SOVO
5496,SOWG
5497,SP
5498,SPAQ-UN
5499,SPAQ
5500,SPCE
5501,SPFI
5502,SPFR-UN
5503,SPFR
5504,SPG-PJ
5505,SPH
5506,SPIN
5507,SPIR
5508,SPKB
5509,SPKBU
5510,SPKBW
5511,SPKE
5512,SPLP-PA
5513,SPLP
5514,SPND
5515,SPNE
5516,SPNV-UN
5517,SPNV
5518,SPOK
5519,SPPI
5520,SPR
5521,SPRB
5522,SPRO
5523,SPRS
5524,SPRT
5525,SPT
5526,SPTKU
5527,SPTN
5528,SPUP
5529,SPWR
5530,SPXC
5531,SPYR
5532,SQ3.F
5533,SQFT
5534,SQL
5535,SQNS
5536,SQSP
5537,SQZ
5538,SR-PA
5539,SR
5540,SRAC
5541,SRACU
5542,SRACW
5543,SRAX
5544,SRB.DE
5545,SRC-PA
5546,SRC
5547,SRCE
5548,SRCL
5549,SRCU
5550,SREA
5551,SREV
5552,SRG-PA
5553,SRG
5554,SRGA
5555,SRI
5556,SRLP
5557,SRNA
5558,SRNE
5559,SRNG
5560,SRNGU
5561,SRNGW
5562,SRPT
5563,SRRK
5564,SRSAU
5565,SRSG
5566,SRT
5567,SRT.DE
5568,SRT3.DE
5569,SRTS
5570,SRUS
5571,SRZN
5572,SSAA
5573,SSAAU
5574,SSAAW
5575,SSBI
5576,SSBK
5577,SSCR
5578,SSDT
5579,SSHI
5580,SSKN
5581,SSNT
5582,SSOK
5583,SSP
5584,SSPK
5585,SSPKW
5586,SSSS
5587,SST
5588,SSTI
5589,SSUN.F
5590,SSY
5591,SSYS
5592,ST
5593,STAA
5594,STAB
5595,STAF
5596,STAG
5597,STAL
5598,STAN.L
5599,STAR-PD
5600,STAR-PI
5601,STAR
5602,STAY
5603,STBA
5604,STC
5605,STCB
5606,STCC
5607,STEM
5608,STEP
5609,STER
5610,STFC
5611,STFR
5612,STGW
5613,STIM
5614,STKS
5615,STL-PA
5616,STL
5617,STLD
5618,STLY
5619,STMH
5620,STOK
5621,STON
5622,STOR
5623,STPC
5624,STQN
5625,STRA
5626,STRL
5627,STRM
5628,STRN
5629,STRNW
5630,STRO
5631,STRR
5632,STRRP
5633,STRS
5634,STRT
5635,STSA
5636,STT-PD
5637,STT-PG
5638,STTK
5639,STWD
5640,STWO
5641,STWOU
5642,STXB
5643,STXS
5644,STYLAMIND.NS
5645,SUAC
5646,SUIC
5647,SUM
5648,SUMR
5649,SUN
5650,SUND
5651,SUNL
5652,SUNS
5653,SUNW
5654,SUP
5655,SUPN
5656,SURF
5657,SURG
5658,SV
5659,SVAC
5660,SVACU
5661,SVBI
5662,SVC
5663,SVFA
5664,SVFAU
5665,SVFB
5666,SVFC
5667,SVOK
5668,SVOKW
5669,SVRA
5670,SVSVU
5671,SVT
5672,SVVC
5673,SWAG
5674,SWAGU
5675,SWBK
5676,SWCH
5677,SWET
5678,SWETU
5679,SWETW
5680,SWF.DE
5681,SWI
5682,SWIM
5683,SWKH
5684,SWM
5685,SWN
5686,SWTX
5687,SWX
5688,SXC
5689,SYBT
5690,SYBX
5691,SYF-PA
5692,SYF
5693,SYK.DE
5694,SYKE
5695,SYN
5696,SYNL
5697,SYPR
5698,SYRS
5699,SYSX
5700,SYTE
5701,SYX
5702,SYY
5703,SZZL
5704,T-PA
5705,T-PC
5706,T
5707,TA
5708,TACA-UN
5709,TACO
5710,TACT
5711,TAIT
5712,TALK
5713,TALO
5714,TALS
5715,TANNI
5716,TANNL
5717,TANNZ
5718,TAP-A
5719,TAP
5720,TARA
5721,TARS
5722,TASK
5723,TAST
5724,TAUG
5725,TBB
5726,TBBA
5727,TBBK
5728,TBC
5729,TBCP
5730,TBCPW
5731,TBI
5732,TBIO
5733,TBKCP
5734,TBLT
5735,TBLTW
5736,TBNK
5737,TBTC
5738,TCAC
5739,TCACU
5740,TCBC
5741,TCBI
5742,TCBIL
5743,TCBIO
5744,TCBK
5745,TCBS
5746,TCBX
5747,TCCO
5748,TCCR
5749,TCDA
5750,TCFC
5751,TCI
5752,TCMD
5753,TCNNF
5754,TCNT
5755,TCON
5756,TCPC
5757,TCRI
5758,TCRR
5759,TCRX
5760,TCS
5761,TCVA
5762,TDAC
5763,TDACU
5764,TDACW
5765,TDC
5766,TDNT
5767,TDOC
5768,TDS-PU
5769,TDS
5770,TDUP
5771,TDW
5772,TECTP
5773,TEGY
5774,TEKK
5775,TEKKU
5776,TELA
5777,TELL
5778,TEN
5779,TENB
5780,TENX
5781,TERN
5782,TESS
5783,TETC
5784,TETCU
5785,TEUM
5786,TEX
5787,TFC-PO
5788,TFC-PR
5789,TFC
5790,TFFP
5791,TFSL
5792,TG
5793,TGAN
5794,TGEN
5795,TGHI
5796,TGI
5797,TGLO
5798,TGNA
5799,TGR.DE
5800,TGTX
5801,TGVC
5802,TGVCW
5803,TH
5804,THAC
5805,THC
5806,THCA
5807,THCAU
5808,THCAW
5809,THCB
5810,THCBU
5811,THCBW
5812,THCC
5813,THCP
5814,THCPU
5815,THCT
5816,THFF
5817,THMA
5818,THMAW
5819,THMG
5820,THMO
5821,THR
5822,THRN
5823,THRX
5824,THRY
5825,THS
5826,THWWW
5827,TIG
5828,TII.DE
5829,TIKK
5830,TIL
5831,TILE
5832,TIOA
5833,TIOAU
5834,TIOAW
5835,TIPT
5836,TISI
5837,TITN
5838,TJBH
5839,TKLS
5840,TKNO
5841,TKOI
5842,TKR
5843,TL0.DE
5844,TLC
5845,TLCC
5846,TLFA
5847,TLGT
5848,TLIS
5849,TLLYF
5850,TLMD
5851,TLMDW
5852,TLND
5853,TLRS
5854,TLS
5855,TLSS
5856,TLYS
5857,TM5.DE
5858,TMAC
5859,TMBR
5860,TMCI
5861,TMDX
5862,TMGI
5863,TMHC
5864,TMKR
5865,TMKRU
5866,TMKRW
5867,TMPM
5868,TMPMU
5869,TMRC
5870,TMST
5871,TMTS
5872,TMTSU
5873,TMVWY
5874,TMX
5875,TNC
5876,TNGX
5877,TNL
5878,TNLX
5879,TNRG
5880,TNXP
5881,TNYA
5882,TOFB
5883,TOI
5884,TOMZ
5885,TOST
5886,TOWN
5887,TPB
5888,TPBA
5889,TPBAU
5890,TPBAW
5891,TPC
5892,TPCO
5893,TPCS
5894,TPGY-UN
5895,TPGY
5896,TPH
5897,TPHS
5898,TPIA
5899,TPIC
5900,TPR
5901,TPST
5902,TPTW
5903,TPTX
5904,TPVG
5905,TPX
5906,TR
5907,TRAQ
5908,TRC
5909,TRCK
5910,TRDA
5911,TREB-UN
5912,TREB
5913,TREC
5914,TRGP
5915,TRHC
5916,TRIN
5917,TRIP
5918,TRIQ
5919,TRIS
5920,TRKA
5921,TRKAW
5922,TRMB
5923,TRMD
5924,TRMK
5925,TRMT
5926,TRN
5927,TRNO
5928,TRON
5929,TROX
5930,TRS
5931,TRST
5932,TRT
5933,TRTK
5934,TRTX
5935,TRVG
5936,TRVI
5937,TRVN
5938,TRXA
5939,TSBK
5940,TSC
5941,TSCAP
5942,TSCBP
5943,TSE
5944,TSF.CN
5945,TSHA
5946,TSIB
5947,TSIBU
5948,TSIBW
5949,TSLX
5950,TSOI
5951,TSP
5952,TSQ
5953,TSRI
5954,TSSI
5955,TSVT
5956,TTCF
5957,TTCM
5958,TTD
5959,TTE
5960,TTI
5961,TTMI
5962,TTNP
5963,TTOO
5964,TTSH
5965,TUEM
5966,TUGC
5967,TUGCU
5968,TUGCW
5969,TUI.L
5970,TUP
5971,TUSK
5972,TVAC
5973,TVACU
5974,TVACW
5975,TVC
5976,TVE
5977,TVTX
5978,TVTY
5979,TWCB
5980,TWCT
5981,TWCTU
5982,TWI
5983,TWIN
5984,TWKS
5985,TWLV
5986,TWLVU
5987,TWLVW
5988,TWND-UN
5989,TWND
5990,TWNK
5991,TWNKW
5992,TWO-PA
5993,TWO-PB
5994,TWO
5995,TWOU
5996,TWST
5997,TWTR
5998,TXT
5999,TYME
6000,TYRA
6001,TZOO
6002,TZPS
6003,TZPSU
6004,TZPSW
6005,UA
6006,UAA
6007,UAL
6008,UAMY
6009,UAVS
6010,UBCP
6011,UBER
6012,UBFO
6013,UBOH
6014,UBSI
6015,UBX
6016,UCASU
6017,UCBI
6018,UCBIO
6019,UCLE
6020,UCTT
6021,UDMY
6022,UDR
6023,UE
6024,UEEC
6025,UEIC
6026,UEPCN
6027,UEPCO
6028,UEPCP
6029,UEPEM
6030,UEPEO
6031,UEPEP
6032,UFAB
6033,UFCS
6034,UFI
6035,UFPT
6036,UFS
6037,UG
6038,UGI
6039,UGRO
6040,UHID
6041,UHT
6042,UIHC
6043,UIS
6044,ULBI
6045,ULCC
6046,ULH
6047,UMC
6048,UMH-PC
6049,UMH-PD
6050,UMH
6051,UMPQ
6052,UNAM
6053,UNB
6054,UNCY
6055,UNH.DE
6056,UNIR
6057,UNIT
6058,UNM
6059,UNP.DE
6060,UNQL
6061,UNRV
6062,UNTY
6063,UNVR
6064,UNXP
6065,UONE
6066,UONEK
6067,UP
6068,UPAB.DE
6069,UPDC
6070,UPH
6071,UPLD
6072,UPTD
6073,UPWK
6074,URG
6075,USAC
6076,USAK
6077,USAP
6078,USAQ
6079,USB-PH
6080,USB-PM
6081,USB-PP
6082,USB-PQ
6083,USB
6084,USBL
6085,USCR
6086,USCT
6087,USDP
6088,USEG
6089,USFD
6090,USIO
6091,USLG
6092,USM
6093,USNU
6094,USWS
6095,USWSW
6096,USX
6097,UTAA
6098,UTGN
6099,UTI
6100,UTL
6101,UTRS
6102,UTZ
6103,UUU
6104,UUUU
6105,UVE
6106,UVSP
6107,UVV
6108,UWHR
6109,UWMC
6110,UWS.DE
6111,UZA
6112,VABK
6113,VACC
6114,VACQ
6115,VACQU
6116,VADP
6117,VALN
6118,VAPO
6119,VAQC
6120,VAR1.DE
6121,VASO
6122,VATE
6123,VAXX
6124,VBFC
6125,VBIO
6126,VBIV
6127,VBTX
6128,VCEL
6129,VCNX
6130,VCTR
6131,VCXA
6132,VCXAU
6133,VCXAW
6134,VCYT
6135,VEC
6136,VECO
6137,VEEE
6138,VEL
6139,VELO
6140,VELOU
6141,VELOW
6142,VENA
6143,VENAR
6144,VENAU
6145,VENAW
6146,VENV
6147,VEON
6148,VER-PF
6149,VER
6150,VERA
6151,VERB
6152,VERBW
6153,VERI
6154,VERU
6155,VERV
6156,VERX
6157,VERY
6158,VFC
6159,VFRM
6160,VG
6161,VGAC
6162,VGR
6163,VGZ
6164,VHC
6165,VHI
6166,VIA
6167,VIAC
6168,VIACA
6169,VIACP
6170,VIAO
6171,VIASP
6172,VIAV
6173,VICI
6174,VICP
6175,VIDE
6176,VIEW
6177,VIH
6178,VIHAU
6179,VIHD
6180,VII
6181,VIIAU
6182,VIIAW
6183,VINC
6184,VINE
6185,VINO
6186,VIR
6187,VIRC
6188,VIRI
6189,VIRT
6190,VIRX
6191,VISL
6192,VISM
6193,VITL
6194,VIVC
6195,VIVE
6196,VIVO
6197,VJET
6198,VKIN
6199,VLCN
6200,VLD
6201,VLDR
6202,VLON
6203,VLTA
6204,VLY
6205,VLYPO
6206,VLYPP
6207,VMAC
6208,VMACU
6209,VMD
6210,VMEO
6211,VNCE
6212,VNDA
6213,VNJA
6214,VNO-PL
6215,VNO-PM
6216,VNO-PN
6217,VNO
6218,VNOM
6219,VNORP
6220,VNRX
6221,VNT
6222,VNTR
6223,VNUE
6224,VNX.DE
6225,VOC
6226,VONI
6227,VOR
6228,VOSO
6229,VOSOU
6230,VOSOW
6231,VOW.DE
6232,VOW3.DE
6233,VOXX
6234,VOYA-PB
6235,VOYA
6236,VPG
6237,VPLM
6238,VPRB
6239,VRAR
6240,VRAY
6241,VRCA
6242,VRDN
6243,VREX
6244,VRM
6245,VRME
6246,VRMEW
6247,VRNA
6248,VRNS
6249,VRPX
6250,VRRM
6251,VRRMW
6252,VRS
6253,VRS.DE
6254,VRT
6255,VRTC
6256,VRTY
6257,VRUS
6258,VRVR
6259,VSAC
6260,VSAT
6261,VSBC
6262,VSEC
6263,VSH
6264,VST
6265,VSTM
6266,VSTO
6267,VTAQ
6268,VTAQU
6269,VTDRF
6270,VTEX
6271,VTGN
6272,VTIQ
6273,VTIQU
6274,VTIQW
6275,VTNA
6276,VTNR
6277,VTOL
6278,VTR
6279,VTRS
6280,VTSI
6281,VTVT
6282,VUZI
6283,VVI
6284,VVNT
6285,VVOS
6286,VVV
6287,VWE
6288,VWTR
6289,VX1.DE
6290,VXRT
6291,VYCO
6292,VYEY
6293,VYGR
6294,VYND
6295,VYNE
6296,VYNT
6297,VYST
6298,VZ
6299,VZIO
6300,WABC
6301,WAF.DE
6302,WAFD
6303,WAFDP
6304,WALD
6305,WALDU
6306,WALDW
6307,WARM
6308,WASH
6309,WATT
6310,WAYN
6311,WBA
6312,WBEV
6313,WBHC
6314,WBQNL
6315,WBS
6316,WBT
6317,WCC-PA
6318,WCRS
6319,WCUI
6320,WDC
6321,WDDD
6322,WDLF
6323,WDP.DE
6324,WE
6325,WEAV
6326,WEBR
6327,WEJO
6328,WEN
6329,WERN
6330,WES
6331,WESC
6332,WETF
6333,WEWA
6334,WEYS
6335,WFC-PC
6336,WFC-PL
6337,WFC-PQ
6338,WFC-PR
6339,WFC-PZ
6340,WFC
6341,WFCF
6342,WFRD
6343,WGEI
6344,WHD
6345,WHEN
6346,WHF
6347,WHG
6348,WHLM
6349,WHLR
6350,WHLRD
6351,WHLRL
6352,WHLRP
6353,WHLT
6354,WHR.DE
6355,WHZT
6356,WINR
6357,WINT
6358,WISA
6359,WISH
6360,WIZD
6361,WKHS
6362,WLDN
6363,WLFC
6364,WLKP
6365,WLL
6366,WLLAW
6367,WLLBW
6368,WLMS
6369,WLTW
6370,WLYW
6371,WMB
6372,WMC
6373,WMG
6374,WMK
6375,WMPN
6376,WNC
6377,WNDW
6378,WNEB
6379,WORK
6380,WORX
6381,WOW
6382,WPC
6383,WPF
6384,WRAC
6385,WRAP
6386,WRE
6387,WRI
6388,WRK
6389,WRMK
6390,WSBC
6391,WSBCP
6392,WSBF
6393,WSC
6394,WSCC
6395,WSCO
6396,WSFS
6397,WSO-B
6398,WSR
6399,WSTG
6400,WSTL
6401,WTBA
6402,WTER
6403,WTFCM
6404,WTFCP
6405,WTI
6406,WTRG
6407,WTRH
6408,WTRU
6409,WTT
6410,WTTR
6411,WU
6412,WVFC
6413,WVVI
6414,WVVIP
6415,WW
6416,WWE
6417,WWR
6418,WWW
6419,WY
6420,WYR.DE
6421,WYY
6422,X
6423,XAIR
6424,XBIO
6425,XBIOW
6426,XBIT
6427,XCUR
6428,XDSL
6429,XEC
6430,XEL
6431,XELA
6432,XELAU
6433,XELB
6434,XENT
6435,XERI
6436,XERS
6437,XFOR
6438,XGN
6439,XHR
6440,XIX.DE
6441,XL
6442,XLO
6443,XLRM
6444,XLRN
6445,XM
6446,XMTR
6447,XNCR
6448,XNDA
6449,XOG
6450,XOM
6451,XOMA
6452,XOMAO
6453,XOMAP
6454,XONE
6455,XOS
6456,XPAX
6457,XPDI
6458,XPDIU
6459,XPDIW
6460,XPEL
6461,XPER
6462,XPL
6463,XPO
6464,XPOA
6465,XPOF
6466,XPRO
6467,XRAY
6468,XRX
6469,XSNX
6470,XSPA
6471,XTNT
6472,XXII
6473,XY6.DE
6474,YAC
6475,YAYO
6476,YCBD-PA
6477,YCBD
6478,YELL
6479,YELP
6480,YETI
6481,YEWB
6482,YMAB
6483,YMTX
6484,YNDX
6485,YORW
6486,YOU
6487,YSAC
6488,YSACU
6489,YTEN
6490,YUMM
6491,Z
6492,ZBH.SW
6493,ZDPY
6494,ZEG.DE
6495,ZEST
6496,ZETA
6497,ZEUS
6498,ZEV
6499,ZG
6500,ZGNX
6501,ZGYHR
6502,ZGYHW
6503,ZI
6504,ZIM.DE
6505,ZING
6506,ZINGW
6507,ZION
6508,ZIONO
6509,ZIONP
6510,ZIOP
6511,ZIP
6512,ZIVO
6513,ZIXI
6514,ZNGA
6515,ZNTE
6516,ZNTEU
6517,ZNTL
6518,ZO1.DE
6519,ZOE.DE
6520,ZOM
6521,ZSAN
6522,ZUUS
6523,ZVIA
6524,ZVO
6525,ZWRK
6526,ZWRKU
6527,ZWRKW
6528,ZWS
6529,ZY
6530,ZYNE
6531,ZYRX
6532,ZYXI
